timestamp,instance,run,fitness,feasible,n_cols,iters,evals,time_s,problem,transfer,rule,infeasible,varmin,varmax,pop,chaos,maxfes,stagnation,seed
2026-09-02T16:52:46,UB1,6,24.0,1,24,301,6010,11.376,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-02T16:52:58,UB1,7,26.0,1,26,301,6010,11.437,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-02T16:53:10,UB1,8,25.0,1,25,301,6010,12.551,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-02T16:53:25,UB1,9,25.0,1,25,301,6010,14.594,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-02T16:53:38,UB1,10,24.0,1,24,301,6010,13.109,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-02T16:53:51,UB1,11,25.0,1,25,301,6010,12.937,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-02T16:54:03,UB1,12,23.0,1,23,301,6010,11.748,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-02T16:54:17,UB1,13,26.0,1,26,301,6010,14.281,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-02T16:54:29,UB1,14,25.0,1,25,301,6010,11.746,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-02T16:54:41,UB1,15,25.0,1,25,301,6010,11.76,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-02T16:54:52,UB1,16,24.0,1,24,301,6010,11.603,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-02T16:55:05,UB1,17,24.0,1,24,301,6010,12.369,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-02T16:55:18,UB1,18,26.0,1,26,301,6010,13.192,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-02T16:55:31,UB1,19,25.0,1,25,301,6010,13.118,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
2026-09-02T16:55:45,UB1,20,25.0,1,25,301,6010,14.299,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2044
2026-09-02T16:55:58,UB1,21,25.0,1,25,301,6010,12.38,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2045
2026-09-02T16:56:08,UB1,22,25.0,1,25,301,6010,10.237,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2046
2026-09-02T16:56:21,UB1,23,23.0,1,23,301,6010,12.871,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2047
2026-09-02T16:56:34,UB1,24,25.0,1,25,301,6010,12.863,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2048
2026-09-02T16:56:46,UB1,25,24.0,1,24,301,6010,12.543,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2049
2026-09-02T16:56:58,UB1,26,25.0,1,25,301,6010,11.695,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2050
2026-09-02T16:57:10,UB1,27,26.0,1,26,301,6010,12.376,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2051
2026-09-02T16:57:24,UB1,28,25.0,1,25,301,6010,13.726,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2052
2026-09-02T16:57:34,UB1,29,24.0,1,24,301,6010,10.381,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2053
2026-09-02T16:57:45,UB1,30,26.0,1,26,301,6010,10.878,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2054
2026-09-02T16:57:58,UB1,31,24.0,1,24,301,6010,12.512,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2055
2026-09-02T16:58:19,UC1,1,52.0,1,52,301,6010,20.35,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2025
2026-09-03T08:06:54,UC1,2,50.0,1,50,301,6010,16.395,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-03T08:07:09,UC1,3,50.0,1,50,301,6010,15.417,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-03T08:07:26,UC1,4,49.0,1,49,301,6010,17.018,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-03T08:07:43,UC1,5,50.0,1,50,301,6010,16.942,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
2026-09-03T08:08:01,UC1,6,46.0,1,46,301,6010,17.649,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-03T08:08:17,UC1,7,50.0,1,50,301,6010,16.323,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-03T08:08:32,UC1,8,47.0,1,47,301,6010,14.927,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-03T08:08:49,UC1,9,49.0,1,49,301,6010,16.917,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-03T08:09:05,UC1,10,49.0,1,49,301,6010,16.077,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-03T08:09:21,UC1,11,48.0,1,48,301,6010,16.357,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-03T08:09:39,UC1,12,50.0,1,50,301,6010,17.326,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-03T08:09:55,UC1,13,48.0,1,48,301,6010,16.485,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-03T08:10:11,UC1,14,50.0,1,50,301,6010,15.98,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-03T08:10:27,UC1,15,50.0,1,50,301,6010,15.561,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-03T08:10:43,UC1,16,50.0,1,50,301,6010,16.372,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-03T08:10:59,UC1,17,50.0,1,50,301,6010,15.847,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-03T08:11:14,UC1,18,48.0,1,48,301,6010,14.932,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-03T08:11:29,UC1,19,49.0,1,49,301,6010,14.993,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
2026-09-03T08:11:44,UC1,20,49.0,1,49,301,6010,15.044,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2044
2026-09-03T08:11:59,UC1,21,48.0,1,48,301,6010,15.095,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2045
2026-09-03T08:12:14,UC1,22,49.0,1,49,301,6010,14.711,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2046
2026-09-03T08:12:29,UC1,23,49.0,1,49,301,6010,15.109,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2047
2026-09-03T08:12:44,UC1,24,48.0,1,48,301,6010,15.313,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2048
2026-09-03T08:12:59,UC1,25,50.0,1,50,301,6010,15.251,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2049
2026-09-03T08:13:14,UC1,26,49.0,1,49,301,6010,14.818,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2050
2026-09-03T08:13:29,UC1,27,47.0,1,47,301,6010,14.831,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2051
2026-09-03T08:13:44,UC1,28,49.0,1,49,301,6010,14.917,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2052
2026-09-03T08:13:59,UC1,29,50.0,1,50,301,6010,15.24,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2053
2026-09-03T08:14:15,UC1,30,48.0,1,48,301,6010,15.311,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2054
2026-09-03T08:14:30,UC1,31,52.0,1,52,301,6010,15.182,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2055
2026-09-03T08:14:46,UD1,1,27.0,1,27,301,6010,14.773,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2025
2026-09-03T08:15:01,UD1,2,27.0,1,27,301,6010,14.958,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-03T08:15:17,UD1,3,27.0,1,27,301,6010,15.706,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-03T08:15:32,UD1,4,27.0,1,27,301,6010,14.938,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-03T08:15:47,UD1,5,27.0,1,27,301,6010,14.961,USCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
